WS_ID,Name,ISIN,Instrument_Type,Country,Primary_Ticker,Primary_Exchange,Primary_MIC,Primary_Currency,Yahoo_Symbol,Alpha_Symbol,Primary_Universe_Index,Index_Tags,Active,Universe_Status,Mapping_Status,Scalable_Tradeability_Status,Source_ID,Source_AsOf,Last_Validated,Share_Class,Notes
WS:XSHG:600875,Dongfang Electric Corporation Limited,,COMMON_STOCK,China,600875,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600886,"SDIC Power Holdings Co.,Ltd.",,COMMON_STOCK,China,600886,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600887,Inner Mongolia Yili Industrial Group Co Ltd,,COMMON_STOCK,China,600887,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600893,AVIC AVIATION ENGINE CORPORATION PLC.,,COMMON_STOCK,China,600893,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600900,China Yangtze Power Co Ltd,,COMMON_STOCK,China,600900,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600905,"China Three Gorges Renewables (Group) Co.,Ltd.",,COMMON_STOCK,China,600905,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600918,"ZHONGTAI SECURITIES CO., LTD.",,COMMON_STOCK,China,600918,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600919,"Bank of Jiangsu Co., Ltd",,COMMON_STOCK,China,600919,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600926,"BANK OF HANGZHOU CO., LTD",,COMMON_STOCK,China,600926,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600930,Huadian New Energy Group Corporation Limited,,COMMON_STOCK,China,600930,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600938,CNOOC Limited,,COMMON_STOCK,China,600938,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600941,China Mobile Limited,,COMMON_STOCK,China,600941,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600958,ORIENT SECURITIES COMPANY LIMITED,,COMMON_STOCK,China,600958,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600989,"Ningxia Baofeng Energy Group Co., Ltd.",,COMMON_STOCK,China,600989,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600999,China Merchants Securities Co Ltd,,COMMON_STOCK,China,600999,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601006,Daqin Railway Co Ltd,,COMMON_STOCK,China,601006,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601009,Bank of Nanjing Co Ltd,,COMMON_STOCK,China,601009,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601012,"Longi Green Energy Technology Co., Ltd.",,COMMON_STOCK,China,601012,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601018,Ningbo Port Co Ltd,,COMMON_STOCK,China,601018,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601021,"Spring Airlines Co., Ltd.",,COMMON_STOCK,China,601021,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601058,"Sailun Group Co.,Ltd.",,COMMON_STOCK,China,601058,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601059,"CINDA SECURITIES CO., LTD.",,COMMON_STOCK,China,601059,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601066,"China Securities Co., Ltd.",,COMMON_STOCK,China,601066,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601077,"Chongqing Rural Commercial Bank Co., Ltd.",,COMMON_STOCK,China,601077,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601088,China Shenhua Energy Co Ltd,,COMMON_STOCK,China,601088,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601100,"Jiangsu Hengli Hydraulic CO., Ltd.",,COMMON_STOCK,China,601100,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601111,Air China Ltd,,COMMON_STOCK,China,601111,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601117,China National Chemical Engineering Co Ltd,,COMMON_STOCK,China,601117,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601127,"Seres Group Co., Ltd.",,COMMON_STOCK,China,601127,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601136,Capital Securities Corporation Limited,,COMMON_STOCK,China,601136,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601138,"Foxconn Industrial Internet Co., Ltd.",,COMMON_STOCK,China,601138,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601166,Industrial Bank,,COMMON_STOCK,China,601166,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601169,Bank of Beijing Co Ltd,,COMMON_STOCK,China,601169,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601186,China Railway Construction Co Ltd,,COMMON_STOCK,China,601186,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601211,"GUOTAI HAITONG SECURITIES CO., LTD.",,COMMON_STOCK,China,601211,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601225,Shaanxi Coal Industry Company Limited,,COMMON_STOCK,China,601225,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601229,"Bank of Shanghai Co., Ltd.",,COMMON_STOCK,China,601229,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601238,"Guangzhou Automobile Group Co., Ltd.",,COMMON_STOCK,China,601238,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601288,Agricultural Bank of China Co Ltd,,COMMON_STOCK,China,601288,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601318,Ping An Insurance (Group) Company of China Ltd,,COMMON_STOCK,China,601318,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601319,The People's Insurance Company (Group) of China Limited,,COMMON_STOCK,China,601319,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601328,Bank of Communications Co LTD,,COMMON_STOCK,China,601328,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601336,New China Life Insurance Co Ltd,,COMMON_STOCK,China,601336,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601360,360 Security Technology Inc.,,COMMON_STOCK,China,601360,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601377,Industrial Securities Co Ltd,,COMMON_STOCK,China,601377,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601390,China Railway Group Limited,,COMMON_STOCK,China,601390,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601398,Industrial and Commercial Bank of China Ltd,,COMMON_STOCK,China,601398,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601456,Guolian Minsheng Securities Company Limited,,COMMON_STOCK,China,601456,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601600,Aluminum Corporation of China Limited,,COMMON_STOCK,China,601600,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601601,China Pacific Insurance (Group) Co Ltd,,COMMON_STOCK,China,601601,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601607,"Shanghai Pharmaceuticals Holding Co.,Ltd",,COMMON_STOCK,China,601607,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601618,Metallurgical Corporation of China Co Ltd,,COMMON_STOCK,China,601618,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601628,China Life Insurance Company Limited,,COMMON_STOCK,China,601628,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601633,Great Wall Motor Co Ltd,,COMMON_STOCK,China,601633,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601658,"POSTAL SAVINGS BANK OF CHINA CO., LTD.",,COMMON_STOCK,China,601658,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601668,China State Construction Engineering Co Ltd,,COMMON_STOCK,China,601668,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601669,"Power Construction Corporation of China,Ltd",,COMMON_STOCK,China,601669,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601688,Huatai Securities Co Ltd,,COMMON_STOCK,China,601688,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601689,"Ningbo Tuopu Group Co., Ltd.",,COMMON_STOCK,China,601689,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601698,"China Satellite Communications Co.,Ltd.",,COMMON_STOCK,China,601698,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601727,Shanghai Electric Group Co Ltd,,COMMON_STOCK,China,601727,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601728,China Telecom Corporation Limited,,COMMON_STOCK,China,601728,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601766,CRRC Corporation Limited,,COMMON_STOCK,China,601766,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601788,Everbright Securities Co Ltd,,COMMON_STOCK,China,601788,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601800,China Communications Construction Company Limited,,COMMON_STOCK,China,601800,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601816,"Beijing-Shanghai High Speed Railway Co.,Ltd",,COMMON_STOCK,China,601816,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601818,China Everbright Bank Co Ltd,,COMMON_STOCK,China,601818,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601825,"Shanghai Rural Commercial Bank Co.,Ltd.",,COMMON_STOCK,China,601825,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601838,"BANK OF CHENGDU CO., LTD.",,COMMON_STOCK,China,601838,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601857,PetroChina Co Ltd,,COMMON_STOCK,China,601857,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601868,China Energy Engineering Corporation Limited,,COMMON_STOCK,China,601868,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601872,"China Merchants Energy Shipping Co., Ltd.",,COMMON_STOCK,China,601872,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601877,Zhejiang Chint Electrics Co Ltd,,COMMON_STOCK,China,601877,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601878,"ZHESHANG SECURITIES CO., LTD.",,COMMON_STOCK,China,601878,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601881,"China Galaxy Securities Co., Ltd.",,COMMON_STOCK,China,601881,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601888,China Tourism Group Duty Free Corporation Limited,,COMMON_STOCK,China,601888,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601898,China Coal Energy Co Ltd,,COMMON_STOCK,China,601898,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601899,Zijin Mining Group Co Ltd,,COMMON_STOCK,China,601899,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601901,Founder Securities Co Ltd,,COMMON_STOCK,China,601901,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601916,"CHINA ZHESHANG BANK CO.,LTD",,COMMON_STOCK,China,601916,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601919,"COSCO SHIPPING Holdings Co., Ltd.",,COMMON_STOCK,China,601919,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601939,China Construction Bank,,COMMON_STOCK,China,601939,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601985,"China National Nuclear Power Co.,Ltd.",,COMMON_STOCK,China,601985,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601988,Bank of China Ltd,,COMMON_STOCK,China,601988,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:601995,China International Capital Corporation Limited,,COMMON_STOCK,China,601995,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
